
Perfect Setting Spray,Kiehl’s,Concealer,Occasional,129.82,2.8,3587,250ml,Dry,Female,Bottle,Glycerin,True,USA
Ultra Lipstick,Fenty Beauty,Blush,Monthly,65.04,4.5,3482,200ml,Combination,Unisex,Compact,Retinol,False,France
Perfect Highlighter,Fenty Beauty,Concealer,Weekly,47.73,3.8,7060,150ml,Sensitive,Female,Compact,Salicylic Acid,False,UK
Ultra Makeup Remover,Morphe,Face Mask,Monthly,81.46,3.7,5129,50ml,Combination,Female,Compact,Glycerin,False,South Korea
Divine Concealer,Danessa Myricks,Bronzer,Weekly,105.22,2.8,7931,50ml,Sensitive,Female,Spray,Salicylic Acid,True,Italy
Divine Serum,Hourglass,Face Mask,Weekly,85.04,2.2,2256,30ml,Normal,Male,Jar,Shea Butter,False,USA
Perfect Mascara,Patrick Ta,Lipstick,Occasional,128.42,1.9,7564,30ml,Sensitive,Female,Compact,Shea Butter,True,UK
Perfect Face Mask,Anastasia Beverly Hills,Highlighter,Occasional,149.87,4.0,9281,50ml,Dry,Male,Tube,Aloe Vera,True,France
Ultra Setting Spray,Charlotte Tilbury,Lip Liner,Occasional,97.33,2.2,3628,100ml,Dry,Male,Spray,Retinol,False,Germany
Super Blush,Laura Mercier,Highlighter,Daily,74.8,2.1,611,150ml,Combination,Female,Stick,Salicylic Acid,False,South Korea
Divine Powder,Shiseido,Contour,Daily,120.97,3.7,5958,30ml,Combination,Female,Spray,Salicylic Acid,True,USA
Super Eyeliner,Yves Saint Laurent,BB Cream,Weekly,22.85,2.9,7694,250ml,Sensitive,Female,Spray,Vitamin C,False,USA
Divine Eye Shadow,Ilia Beauty,Serum,Weekly,53.0,2.4,8821,50ml,Sensitive,Male,Bottle,Hyaluronic Acid,False,Germany
Super Contour,Perricone MD,Setting Spray,Occasional,18.21,1.9,5462,250ml,Dry,Unisex,Jar,Salicylic Acid,False,Australia
Super Mascara,Pat McGrath Labs,Serum,Occasional,36.08,4.3,416,200ml,Sensitive,Unisex,Compact,Aloe Vera,False,Australia
Magic Contour,Drunk Elephant,Lip Gloss,Occasional,118.63,1.2,9841,100ml,Oily,Female,Spray,Hyaluronic Acid,False,USA
Perfect BB Cream,Natasha Denona,Eyeliner,Occasional,90.77,3.0,7833,30ml,Sensitive,Male,Compact,Glycerin,True,France
Ultra Setting Spray,Bite Beauty,Eyeliner,Monthly,82.39,3.5,9142,100ml,Dry,Male,Spray,Vitamin C,True,Japan
Divine Cleanser,E.l.f.,Blush,Weekly,134.86,2.1,2255,30ml,Sensitive,Male,Spray,Salicylic Acid,True,USA
Perfect Eye Shadow,Glossier,Highlighter,Monthly,106.39,1.7,9627,200ml,Combination,Male,Spray,Glycerin,False,UK
Magic Contour,Clinique,Lip Gloss,Weekly,11.27,4.8,5573,150ml,Sensitive,Male,Stick,Retinol,False,Australia
Ultra Highlighter,NARS,Mascara,Weekly,123.56,4.6,8453,150ml,Combination,Unisex,Bottle,Hyaluronic Acid,True,UK
Magic Eye Shadow,RMS Beauty,Setting Spray,Occasional,54.27,3.7,3259,150ml,Dry,Unisex,Bottle,Aloe Vera,False,Japan
Divine Face Mask,Huda Beauty,Lipstick,Daily,146.66,4.3,4755,30ml,Dry,Male,Bottle,Retinol,True,Germany
Super Primer,Milk Makeup,Bronzer,Monthly,91.02,3.7,7331,100ml,Oily,Male,Jar,Shea Butter,False,Australia
Perfect Lip Liner,Anastasia Beverly Hills,Makeup Remover,Occasional,69.22,2.3,7201,150ml,Combination,Female,Spray,Glycerin,False,France
Super Exfoliator,Kiehl’s,Exfoliator,Occasional,117.07,2.0,3440,50ml,Sensitive,Female,Jar,Shea Butter,False,Australia
Super Lip Gloss,Natasha Denona,Cleanser,Monthly,67.17,2.2,8061,200ml,Normal,Male,Spray,Retinol,False,UK
Divine Concealer,Tarte,Lip Gloss,Daily,76.36,2.7,4080,150ml,Oily,Unisex,Tube,Vitamin C,True,Italy
Divine Cleanser,Shiseido,Face Mask,Monthly,84.91,4.9,1295,200ml,Sensitive,Female,Compact,Glycerin,False,France
Magic Foundation,Juvia’s Place,Primer,Monthly,21.63,3.2,4461,30ml,Normal,Female,Compact,Glycerin,False,Germany
Divine Powder,Milk Makeup,Concealer,Monthly,121.89,3.5,4725,30ml,Dry,Male,Spray,Vitamin C,True,Italy
Super Mascara,Tatcha,Setting Spray,Occasional,12.04,2.6,249,250ml,Normal,Unisex,Spray,Glycerin,True,Australia
Magic Makeup Remover,Morphe,Lipstick,Weekly,24.2,3.3,5635,100ml,Combination,Male,Spray,Vitamin C,True,Germany
Super Highlighter,Juvia’s Place,Face Oil,Occasional,47.31,2.2,2839,250ml,Sensitive,Female,Stick,Hyaluronic Acid,True,France
Divine Powder,Ilia Beauty,Moisturizer,Occasional,57.41,1.9,8553,30ml,Dry,Unisex,Stick,Hyaluronic Acid,False,Japan
Perfect CC Cream,Make Up For Ever,Eyeliner,Weekly,40.85,4.5,3805,250ml,Normal,Female,Compact,Shea Butter,True,USA
Super Powder,Too Faced,Lip Liner,Occasional,54.85,1.1,431,150ml,Combination,Unisex,Compact,Vitamin C,False,France
Perfect Lipstick,RMS Beauty,Foundation,Daily,130.46,1.6,4666,250ml,Normal,Female,Stick,Vitamin C,True,Japan
Super Concealer,Bobby Brown,BB Cream,Occasional,19.88,2.8,5310,100ml,Sensitive,Unisex,Bottle,Salicylic Acid,False,UK
Magic Eyeliner,Tarte,Eye Shadow,Monthly,26.08,3.3,5498,100ml,Combination,Unisex,Compact,Hyaluronic Acid,False,Japan
Super Mascara,KVD Beauty,Foundation,Monthly,138.93,4.3,2227,250ml,Oily,Female,Tube,Shea Butter,False,UK
Ultra Lipstick,Urban Decay,Bronzer,Monthly,128.34,2.1,2779,50ml,Normal,Male,Bottle,Hyaluronic Acid,True,South Korea
Divine Primer,E.l.f.,Bronzer,Monthly,97.99,2.9,973,100ml,Oily,Female,Bottle,Retinol,True,Japan
Super Eye Shadow,Juvia’s Place,BB Cream,Occasional,24.81,3.6,3117,50ml,Normal,Female,Stick,Vitamin C,True,Japan
Perfect Lipstick,Tarte,Foundation,Occasional,113.87,4.3,4303,30ml,Sensitive,Female,Stick,Glycerin,True,Germany
Magic Concealer,Milk Makeup,Contour,Weekly,75.28,1.2,5477,150ml,Sensitive,Male,Compact,Aloe Vera,True,Japan
Ultra Concealer,Urban Decay,Moisturizer,Monthly,138.19,4.4,2446,50ml,Normal,Female,Stick,Glycerin,False,Japan
Perfect Mascara,Anastasia Beverly Hills,Lip Liner,Weekly,90.21,3.8,5790,200ml,Sensitive,Male,Bottle,Salicylic Acid,True,Japan
Super Foundation,Morphe,Contour,Weekly,114.6,4.5,4690,30ml,Oily,Female,Bottle,Shea Butter,True,Japan
Super Highlighter,Morphe,Highlighter,Monthly,143.58,2.0,4251,50ml,Oily,Male,Compact,Aloe Vera,True,Japan
Perfect Contour,Tarte,Blush,Monthly,67.02,4.7,4115,250ml,Sensitive,Female,Jar,Salicylic Acid,True,Italy
Divine Makeup Remover,Laura Mercier,Contour,Occasional,112.78,4.4,988,100ml,Oily,Female,Jar,Glycerin,True,USA
Super Bronzer,Urban Decay,Blush,Monthly,137.35,4.2,3341,150ml,Oily,Male,Tube,Aloe Vera,True,Australia
Super Blush,KVD Beauty,Face Oil,Monthly,74.51,1.8,8909,200ml,Sensitive,Female,Spray,Salicylic Acid,True,USA
Perfect Face Mask,Bite Beauty,Highlighter,Occasional,49.58,2.2,7966,250ml,Oily,Unisex,Jar,Vitamin C,True,UK
Divine CC Cream,Fenty Beauty,Exfoliator,Weekly,97.17,2.1,7254,250ml,Dry,Male,Bottle,Salicylic Acid,True,Japan
Perfect Cleanser,ColourPop,Serum,Occasional,129.23,4.8,526,200ml,Normal,Male,Jar,Shea Butter,False,Australia
Perfect Setting Spray,Urban Decay,Primer,Monthly,105.79,3.8,9244,30ml,Normal,Unisex,Jar,Glycerin,True,France
Magic Mascara,Patrick Ta,Blush,Weekly,66.95,3.7,4666,250ml,Combination,Male,Jar,Vitamin C,False,Germany
Ultra Contour,Bourjois,CC Cream,Occasional,62.92,2.9,8583,50ml,Oily,Female,Stick,Retinol,False,Italy
Divine Powder,IT Cosmetics,Contour,Weekly,136.71,1.3,5343,100ml,Oily,Unisex,Tube,Salicylic Acid,False,Australia
Perfect Powder,Kiehl’s,Exfoliator,Monthly,86.92,4.9,1738,250ml,Combination,Unisex,Spray,Vitamin C,True,Italy
Divine Lip Gloss,Too Faced,Concealer,Daily,103.73,2.9,516,200ml,Sensitive,Female,Tube,Shea Butter,False,UK
Magic Serum,Farsali,Moisturizer,Occasional,105.89,2.5,2158,150ml,Dry,Unisex,Stick,Vitamin C,False,UK
Divine Contour,Charlotte Tilbury,Bronzer,Daily,75.99,1.7,7765,100ml,Dry,Male,Jar,Shea Butter,False,Australia
Divine Serum,NARS,Lipstick,Weekly,42.98,2.8,6787,150ml,Dry,Male,Tube,Shea Butter,True,France
Super BB Cream,Bite Beauty,Foundation,Daily,60.46,1.5,2719,250ml,Normal,Female,Jar,Hyaluronic Acid,True,USA
Divine Primer,Yves Saint Laurent,Mascara,Weekly,148.28,1.8,783,100ml,Combination,Male,Bottle,Retinol,True,France
Perfect Eye Shadow,Danessa Myricks,Face Oil,Weekly,10.7,2.9,7079,50ml,Dry,Male,Compact,Glycerin,True,Australia
Magic Primer,Rare Beauty,Makeup Remover,Occasional,142.7,4.8,4030,50ml,Oily,Female,Tube,Aloe Vera,True,South Korea
Super Cleanser,Laura Mercier,CC Cream,Monthly,23.47,4.6,2014,50ml,Combination,Unisex,Bottle,Salicylic Acid,True,Germany
Super Lip Liner,Bobby Brown,Lipstick,Weekly,22.02,5.0,7042,150ml,Dry,Unisex,Tube,Retinol,True,Germany
Magic Makeup Remover,Make Up For Ever,Makeup Remover,Occasional,137.08,1.5,7919,30ml,Normal,Female,Stick,Glycerin,False,USA
Super Lipstick,NARS,Face Mask,Monthly,97.94,3.9,3977,30ml,Normal,Female,Tube,Vitamin C,True,Italy
Perfect Moisturizer,Danessa Myricks,Mascara,Monthly,59.78,2.7,9496,100ml,Dry,Unisex,Stick,Hyaluronic Acid,True,USA
Magic Highlighter,Rare Beauty,Concealer,Occasional,114.32,1.3,3860,50ml,Normal,Male,Bottle,Salicylic Acid,False,France
Divine Lip Gloss,Laura Mercier,Cleanser,Occasional,78.14,4.9,255,200ml,Sensitive,Female,Compact,Hyaluronic Acid,True,UK
Ultra Lip Liner,Clinique,Eye Shadow,Weekly,66.93,1.5,9469,200ml,Combination,Female,Jar,Aloe Vera,True,France
Super Face Mask,Kiehl’s,Eye Shadow,Weekly,30.96,4.9,8538,150ml,Dry,Unisex,Tube,Vitamin C,False,South Korea
Magic Bronzer,E.l.f.,Moisturizer,Weekly,119.13,3.1,3230,30ml,Combination,Female,Jar,Hyaluronic Acid,True,USA
Magic BB Cream,E.l.f.,Exfoliator,Occasional,39.33,1.0,7757,200ml,Combination,Male,Tube,Salicylic Acid,True,South Korea
Perfect Mascara,Drunk Elephant,BB Cream,Weekly,101.63,2.4,468,100ml,Oily,Female,Tube,Salicylic Acid,False,Germany
Ultra Lipstick,RMS Beauty,Lipstick,Monthly,107.32,3.0,5419,50ml,Dry,Unisex,Spray,Salicylic Acid,False,South Korea
Ultra Face Mask,Danessa Myricks,Blush,Weekly,50.14,3.0,3715,200ml,Oily,Male,Compact,Glycerin,True,Germany
Super Foundation,Anastasia Beverly Hills,Contour,Monthly,59.69,4.3,4723,100ml,Oily,Female,Tube,Retinol,False,Italy
Ultra BB Cream,Natasha Denona,Lipstick,Occasional,114.0,3.2,7555,50ml,Dry,Female,Jar,Glycerin,True,South Korea
Super Lip Liner,Glossier,Makeup Remover,Weekly,118.58,2.6,5963,30ml,Oily,Female,Compact,Salicylic Acid,True,USA
Perfect Eye Shadow,Sisley,Concealer,Daily,44.97,1.9,4324,50ml,Oily,Male,Compact,Hyaluronic Acid,True,Germany
Ultra Bronzer,IT Cosmetics,Concealer,Weekly,53.48,1.5,8404,100ml,Normal,Unisex,Spray,Shea Butter,True,Germany
Magic Eyeliner,Drunk Elephant,Serum,Monthly,58.8,3.4,5407,250ml,Sensitive,Unisex,Stick,Glycerin,False,France
Divine Exfoliator,Patrick Ta,Blush,Occasional,12.12,3.9,9625,250ml,Combination,Male,Compact,Salicylic Acid,True,France
Ultra Contour,Milk Makeup,CC Cream,Daily,120.54,4.5,3498,250ml,Normal,Male,Stick,Hyaluronic Acid,True,Australia
Perfect Eye Shadow,Milk Makeup,Face Oil,Weekly,110.89,4.4,175,30ml,Combination,Male,Bottle,Shea Butter,False,Germany
Magic Bronzer,Kylie Cosmetics,Foundation,Monthly,132.29,2.3,2737,150ml,Combination,Unisex,Tube,Hyaluronic Acid,False,France
Super Face Oil,Glossier,Lipstick,Monthly,143.85,2.6,1148,150ml,Combination,Unisex,Jar,Hyaluronic Acid,True,USA
Super Face Mask,Make Up For Ever,Lip Liner,Weekly,101.42,2.2,3476,50ml,Oily,Female,Bottle,Aloe Vera,True,UK
Divine Eye Shadow,Tatcha,Lip Gloss,Daily,10.45,1.4,7156,200ml,Sensitive,Male,Tube,Aloe Vera,False,Australia
Perfect Face Oil,Tarte,Exfoliator,Occasional,96.24,3.0,4680,150ml,Oily,Male,Jar,Retinol,False,Japan
Ultra Face Oil,Charlotte Tilbury,Moisturizer,Weekly,60.46,3.2,8927,150ml,Normal,Female,Bottle,Glycerin,False,France
Perfect Exfoliator,Pat McGrath Labs,Eyeliner,Occasional,65.98,3.1,807,100ml,Combination,Male,Stick,Retinol,False,South Korea
Perfect Foundation,Hourglass,Bronzer,Monthly,138.6,1.4,3434,30ml,Sensitive,Female,Jar,Vitamin C,False,Germany
Super Exfoliator,Laura Mercier,Contour,Weekly,20.6,4.4,4746,250ml,Sensitive,Female,Bottle,Aloe Vera,True,France
Perfect Face Mask,Sisley,Mascara,Occasional,40.47,4.1,9177,30ml,Combination,Female,Bottle,Glycerin,False,Japan
Perfect Eye Shadow,Make Up For Ever,Blush,Monthly,49.53,1.5,1788,30ml,Combination,Female,Compact,Vitamin C,True,USA
Super Face Oil,Juvia’s Place,Exfoliator,Daily,58.98,4.5,9687,50ml,Sensitive,Female,Tube,Shea Butter,False,USA
Divine CC Cream,IT Cosmetics,Foundation,Daily,130.65,2.1,5874,150ml,Dry,Unisex,Stick,Vitamin C,True,Germany
Ultra Face Mask,Shiseido,BB Cream,Occasional,86.32,2.2,1554,200ml,Oily,Unisex,Compact,Hyaluronic Acid,True,Japan
Ultra Serum,ColourPop,Lip Gloss,Monthly,76.26,1.4,8914,150ml,Oily,Unisex,Tube,Aloe Vera,False,France
Perfect Primer,E.l.f.,Lip Gloss,Daily,53.09,3.2,8586,50ml,Dry,Unisex,Tube,Vitamin C,False,Australia
Divine Serum,Bite Beauty,Lip Liner,Occasional,17.83,2.8,2865,30ml,Dry,Female,Bottle,Glycerin,False,South Korea
Magic Foundation,Pat McGrath Labs,Makeup Remover,Monthly,124.03,2.8,1849,200ml,Normal,Female,Stick,Shea Butter,True,Germany
Perfect Serum,KVD Beauty,Concealer,Daily,18.73,1.3,3543,250ml,Combination,Unisex,Stick,Retinol,False,Australia
Ultra Primer,Juvia’s Place,Eye Shadow,Weekly,132.72,4.3,2094,250ml,Combination,Male,Spray,Aloe Vera,True,France
Perfect Lip Liner,Make Up For Ever,Contour,Weekly,131.65,2.6,1897,150ml,Combination,Female,Bottle,Vitamin C,False,South Korea
Divine Concealer,Charlotte Tilbury,Makeup Remover,Occasional,101.11,3.5,1719,100ml,Normal,Male,Stick,Aloe Vera,False,Germany
Divine Exfoliator,Laura Mercier,Setting Spray,Monthly,52.74,4.6,4924,150ml,Sensitive,Male,Bottle,Glycerin,True,France
Super Highlighter,Yves Saint Laurent,Eyeliner,Monthly,58.53,2.0,5261,30ml,Combination,Female,Jar,Vitamin C,False,UK
Magic Mascara,Kylie Cosmetics,Concealer,Monthly,84.9,4.4,3909,250ml,Sensitive,Female,Spray,Vitamin C,True,Australia
Magic Lip Liner,E.l.f.,Highlighter,Occasional,117.49,3.5,404,100ml,Combination,Unisex,Compact,Vitamin C,False,UK
Magic Setting Spray,IT Cosmetics,Serum,Occasional,59.72,3.0,5739,100ml,Combination,Male,Jar,Glycerin,False,USA
Perfect Eyeliner,Morphe,Face Oil,Occasional,141.01,1.6,4095,50ml,Sensitive,Unisex,Bottle,Salicylic Acid,False,Japan
Super Makeup Remover,Fenty Beauty,Lip Gloss,Monthly,70.34,2.9,7506,100ml,Sensitive,Unisex,Tube,Vitamin C,True,Germany
Magic Moisturizer,Danessa Myricks,Face Oil,Monthly,131.18,3.8,1811,50ml,Sensitive,Male,Bottle,Salicylic Acid,True,Japan
Divine Face Oil,Becca,Mascara,Daily,137.32,2.1,4305,200ml,Combination,Female,Tube,Glycerin,False,Italy
Ultra Contour,Charlotte Tilbury,CC Cream,Weekly,70.15,2.8,1131,30ml,Normal,Male,Bottle,Glycerin,True,Germany
Ultra Face Oil,Charlotte Tilbury,BB Cream,Weekly,73.46,1.6,6410,100ml,Oily,Female,Stick,Glycerin,True,USA
Super Powder,Charlotte Tilbury,Setting Spray,Monthly,148.84,4.2,4139,150ml,Dry,Male,Tube,Hyaluronic Acid,False,Italy
Ultra Foundation,Kylie Cosmetics,Lip Gloss,Daily,141.0,4.7,4578,250ml,Dry,Male,Stick,Shea Butter,False,UK
Magic Makeup Remover,NARS,Makeup Remover,Weekly,50.09,4.9,5701,250ml,Combination,Male,Jar,Vitamin C,False,USA
Magic Lip Liner,Bourjois,CC Cream,Occasional,107.26,1.0,9291,30ml,Normal,Female,Spray,Aloe Vera,False,France
Perfect Lip Gloss,Ilia Beauty,Setting Spray,Monthly,128.93,3.2,4715,250ml,Oily,Male,Bottle,Glycerin,True,Italy
Divine Mascara,ColourPop,Makeup Remover,Occasional,141.91,1.7,6809,250ml,Sensitive,Unisex,Jar,Hyaluronic Acid,False,USA
Perfect Concealer,Too Faced,Serum,Monthly,25.33,1.1,675,100ml,Oily,Unisex,Stick,Glycerin,False,Australia
Super Makeup Remover,KVD Beauty,Face Oil,Weekly,60.59,2.5,9821,250ml,Normal,Male,Compact,Glycerin,True,Germany
Perfect Powder,Juvia’s Place,Eye Shadow,Daily,129.53,1.6,4172,200ml,Sensitive,Unisex,Bottle,Shea Butter,True,South Korea
Perfect Face Oil,Sisley,CC Cream,Daily,113.0,1.8,3575,150ml,Sensitive,Female,Bottle,Vitamin C,False,UK
Ultra Eyeliner,Farsali,Serum,Monthly,65.45,3.0,4472,50ml,Dry,Female,Bottle,Vitamin C,False,France
Magic Setting Spray,Glossier,Cleanser,Daily,13.04,1.9,4256,50ml,Oily,Unisex,Tube,Glycerin,True,UK
Divine Powder,Charlotte Tilbury,BB Cream,Occasional,123.8,2.4,5641,200ml,Oily,Female,Bottle,Retinol,True,France
Super Lip Gloss,Bobby Brown,Highlighter,Weekly,42.52,3.3,9121,150ml,Sensitive,Female,Bottle,Shea Butter,False,USA
Ultra Highlighter,KVD Beauty,Highlighter,Daily,126.59,4.2,4953,30ml,Sensitive,Female,Jar,Vitamin C,True,France
Divine BB Cream,Milk Makeup,Highlighter,Monthly,20.31,3.2,2877,250ml,Dry,Male,Spray,Vitamin C,True,Australia
Divine Bronzer,Milk Makeup,Lipstick,Occasional,107.9,4.7,3917,50ml,Dry,Female,Spray,Retinol,False,UK
Magic BB Cream,ColourPop,Face Oil,Monthly,113.48,4.8,2607,200ml,Sensitive,Unisex,Jar,Glycerin,False,UK
Ultra Contour,Bite Beauty,Face Mask,Occasional,17.9,3.3,1633,100ml,Sensitive,Female,Spray,Shea Butter,True,Japan
Perfect Contour,Anastasia Beverly Hills,Bronzer,Monthly,69.49,4.5,5517,30ml,Oily,Male,Compact,Aloe Vera,True,UK
Ultra Eye Shadow,KVD Beauty,BB Cream,Monthly,62.12,2.5,5495,150ml,Oily,Unisex,Stick,Retinol,True,Italy
Magic Exfoliator,Pat McGrath Labs,Exfoliator,Monthly,121.01,1.7,1013,200ml,Sensitive,Male,Tube,Retinol,True,UK
Ultra CC Cream,Sisley,Eyeliner,Daily,76.22,3.3,7603,150ml,Combination,Unisex,Bottle,Vitamin C,False,USA
Magic Face Oil,Yves Saint Laurent,Exfoliator,Weekly,98.49,3.1,6219,100ml,Combination,Female,Tube,Shea Butter,False,South Korea
Magic Cleanser,NARS,CC Cream,Occasional,126.55,2.8,2187,200ml,Normal,Male,Jar,Shea Butter,False,France
Divine Primer,NARS,Face Mask,Daily,95.62,2.9,8188,200ml,Sensitive,Unisex,Bottle,Glycerin,True,Italy
Perfect Primer,IT Cosmetics,Blush,Daily,135.83,3.5,5521,30ml,Dry,Unisex,Jar,Shea Butter,True,Italy
Ultra Exfoliator,Perricone MD,Foundation,Weekly,128.89,4.0,1098,250ml,Oily,Unisex,Compact,Shea Butter,True,USA
Super Setting Spray,Sisley,Lipstick,Monthly,102.7,1.9,431,100ml,Sensitive,Male,Tube,Vitamin C,False,France
Magic Eye Shadow,Ilia Beauty,Moisturizer,Daily,63.57,1.7,9812,50ml,Sensitive,Unisex,Bottle,Salicylic Acid,False,Japan
Divine Eyeliner,KVD Beauty,Moisturizer,Weekly,112.7,3.7,1466,50ml,Dry,Female,Bottle,Glycerin,False,France
Magic Eye Shadow,Make Up For Ever,Eye Shadow,Occasional,45.55,4.8,3605,200ml,Dry,Female,Spray,Glycerin,False,France
Perfect Mascara,Kiehl’s,Foundation,Monthly,31.91,4.5,5083,150ml,Dry,Unisex,Bottle,Shea Butter,False,Italy
Divine Powder,Milk Makeup,Lip Liner,Occasional,127.94,3.8,3025,50ml,Oily,Unisex,Compact,Glycerin,True,Japan
Magic Cleanser,NARS,Highlighter,Daily,35.35,4.2,2937,150ml,Combination,Unisex,Stick,Shea Butter,True,USA
Magic Lipstick,Laura Mercier,Cleanser,Occasional,57.34,2.5,9215,30ml,Normal,Unisex,Tube,Glycerin,False,Japan
Perfect Highlighter,Natasha Denona,Mascara,Occasional,24.76,4.0,807,100ml,Normal,Male,Tube,Glycerin,False,UK
Divine Face Oil,Bobby Brown,Eyeliner,Occasional,97.29,1.3,5572,200ml,Dry,Male,Tube,Vitamin C,True,Germany
Super Lipstick,Perricone MD,Cleanser,Weekly,37.6,1.3,1691,150ml,Dry,Female,Tube,Vitamin C,False,Germany
Super Primer,KVD Beauty,CC Cream,Monthly,87.55,1.5,7818,50ml,Sensitive,Female,Stick,Aloe Vera,False,Germany
Divine Bronzer,Morphe,Eye Shadow,Daily,24.21,3.0,9704,150ml,Combination,Unisex,Bottle,Vitamin C,False,South Korea
Super Face Oil,NARS,Mascara,Monthly,28.21,1.3,8150,150ml,Dry,Unisex,Tube,Retinol,True,South Korea
Ultra Eyeliner,Shiseido,Makeup Remover,Daily,84.64,4.2,415,200ml,Oily,Unisex,Compact,Vitamin C,False,Germany
Magic Setting Spray,Drunk Elephant,Concealer,Monthly,23.35,5.0,6907,50ml,Oily,Unisex,Tube,Shea Butter,True,South Korea
Ultra Eyeliner,Tarte,Face Oil,Monthly,43.55,2.6,4827,250ml,Combination,Male,Bottle,Shea Butter,True,USA
Perfect Mascara,Bite Beauty,Face Mask,Daily,68.33,3.5,1513,150ml,Sensitive,Male,Bottle,Shea Butter,True,Italy
Magic Lip Gloss,Pat McGrath Labs,Serum,Daily,47.43,4.9,4930,250ml,Normal,Female,Bottle,Vitamin C,False,Italy
Magic Lip Liner,Milk Makeup,Cleanser,Monthly,142.24,4.8,1233,150ml,Sensitive,Unisex,Stick,Vitamin C,True,Australia
Ultra Lip Liner,Juvia’s Place,Highlighter,Weekly,59.61,5.0,7504,150ml,Dry,Female,Spray,Aloe Vera,True,USA
Divine Highlighter,Tarte,Serum,Daily,10.37,4.7,5922,100ml,Combination,Unisex,Spray,Aloe Vera,False,Italy
Ultra Eyeliner,Bourjois,Lipstick,Occasional,137.47,4.5,775,200ml,Oily,Unisex,Compact,Shea Butter,True,France
Ultra Moisturizer,Pat McGrath Labs,Concealer,Monthly,90.04,1.8,8094,150ml,Combination,Female,Bottle,Glycerin,False,USA
Perfect Lip Liner,Ilia Beauty,Lip Liner,Weekly,64.88,1.8,5837,150ml,Oily,Unisex,Bottle,Aloe Vera,True,France
Ultra Lipstick,Pat McGrath Labs,Contour,Occasional,60.99,2.7,7666,250ml,Dry,Female,Spray,Hyaluronic Acid,False,Japan
Ultra Face Oil,Bourjois,Bronzer,Monthly,36.41,4.1,4901,200ml,Oily,Female,Tube,Aloe Vera,False,South Korea
Super Blush,Kylie Cosmetics,Exfoliator,Monthly,82.58,4.4,1149,250ml,Dry,Unisex,Stick,Glycerin,False,France
Ultra Highlighter,Shiseido,Contour,Occasional,45.07,2.8,2182,150ml,Sensitive,Female,Spray,Vitamin C,False,South Korea
Perfect Lip Liner,E.l.f.,Serum,Daily,130.02,4.4,9764,50ml,Sensitive,Female,Compact,Aloe Vera,False,Italy
Super Foundation,Huda Beauty,Exfoliator,Occasional,45.3,3.7,8197,250ml,Normal,Unisex,Spray,Glycerin,True,Australia
Magic Lip Liner,Too Faced,Powder,Monthly,45.6,4.5,2103,250ml,Dry,Male,Compact,Vitamin C,True,Italy
Perfect BB Cream,Bourjois,CC Cream,Daily,57.49,4.5,8292,30ml,Dry,Female,Tube,Retinol,False,France
Ultra Lip Gloss,Charlotte Tilbury,Foundation,Weekly,71.02,4.9,695,150ml,Dry,Female,Jar,Retinol,False,France
Perfect Face Mask,Yves Saint Laurent,Blush,Daily,119.91,1.6,7876,250ml,Oily,Male,Bottle,Salicylic Acid,True,Italy
Perfect Cleanser,ColourPop,Eye Shadow,Occasional,72.11,2.1,6415,50ml,Sensitive,Unisex,Stick,Glycerin,True,UK
Super Setting Spray,Perricone MD,Cleanser,Daily,71.69,1.5,4568,30ml,Oily,Female,Tube,Hyaluronic Acid,False,Italy
Divine Mascara,RMS Beauty,CC Cream,Weekly,90.28,2.2,2355,150ml,Dry,Female,Stick,Hyaluronic Acid,True,Italy
Divine Serum,Farsali,CC Cream,Daily,99.41,4.9,1125,30ml,Dry,Unisex,Tube,Retinol,True,UK
Magic Makeup Remover,Becca,Lip Liner,Daily,65.54,4.4,8503,250ml,Dry,Male,Bottle,Shea Butter,False,South Korea
Super Mascara,NARS,Lip Liner,Occasional,28.73,4.9,7373,150ml,Dry,Unisex,Jar,Aloe Vera,False,Japan
Super Lip Gloss,Patrick Ta,Highlighter,Weekly,115.53,4.7,4611,100ml,Dry,Female,Compact,Aloe Vera,True,USA
Super Face Oil,KVD Beauty,Cleanser,Occasional,27.27,1.7,7984,150ml,Oily,Male,Tube,Vitamin C,True,Australia
Super Blush,Becca,Eyeliner,Occasional,27.83,2.5,3056,50ml,Sensitive,Female,Bottle,Aloe Vera,False,France
Perfect Face Oil,Charlotte Tilbury,Exfoliator,Monthly,79.88,1.6,8834,30ml,Oily,Unisex,Jar,Hyaluronic Acid,False,Germany
Perfect Mascara,Perricone MD,Face Oil,Monthly,26.65,1.1,7008,200ml,Oily,Male,Compact,Glycerin,True,Australia
Super Powder,Bobby Brown,Lipstick,Monthly,80.79,3.7,947,30ml,Normal,Male,Spray,Shea Butter,True,France
Super Face Oil,NARS,BB Cream,Monthly,31.58,3.7,4408,200ml,Normal,Female,Bottle,Vitamin C,True,Japan
Ultra Exfoliator,Ilia Beauty,Eyeliner,Weekly,99.01,1.1,4480,150ml,Normal,Male,Jar,Hyaluronic Acid,True,France
Super Lip Liner,Bite Beauty,Exfoliator,Daily,126.93,3.9,1152,100ml,Normal,Male,Tube,Salicylic Acid,True,USA
Magic Makeup Remover,NARS,Concealer,Weekly,53.43,1.9,2064,100ml,Oily,Unisex,Stick,Glycerin,True,Australia
